aa_ocompra;t_ocompra;n_ocompra;o_ente;c_unid_ejec;aa_oca_original;n_oca_original;fh_estado;c_numcred;c_juris;c_sjuris;c_entidad;c_inciso;c_pprincipal;c_pparcial;c_ubica_geo;i_total;e_ocompra
2024;SPR;55771;127314;3204;2021;32557;2024-11-20 08:19:02;4847;29;0;0;3;3;1;4;232000;C
2024;SPR;58339;82619;489;2024;46291;2024-12-03 13:29:03;16457;45;0;0;3;3;1;1;68498827,21;C
2024;SPR;54976;83261;3138;2022;37695;2024-11-14 11:38:30;9075;35;0;0;3;3;5;4;524101,9;X
2024;SPR;55009;49584;3138;2022;37672;2024-11-14 11:45:27;9075;35;0;0;3;3;5;4;300982,24;C
2024;SPR;60294;124204;9761;2024;56498;2025-02-03 13:44:12;43975;55;0;0;3;3;1;1;34834758,5;Z
2024;SPR;61505;124204;3138;2022;37659;2024-12-12 15:04:02;8327;35;0;0;3;3;5;4;2287686,24;C
2024;SPR;56116;82619;489;2023;61477;2024-11-21 12:34:03;16457;45;0;0;3;3;1;1;6614952,93;C
2024;SPR;57967;83261;582;2023;84384;2025-01-22 13:30:26;38941;55;0;0;3;3;5;1;55019760;Z
2024;SPR;61892;83261;582;2023;84384;2025-01-22 13:33:34;38941;55;0;0;3;3;5;1;55108040;Z
2024;SPR;64969;198565;7411;2024;36717;2025-01-06 14:29:02;15478;45;0;0;3;3;1;8;7559265;C
2025;SPR;17492;213258;3204;2024;62049;2025-05-12 13:39:04;6338;29;0;0;3;3;1;4;101555545;C
2025;SPR;12129;49584;3138;2022;37672;2025-04-08 16:44:05;7697;35;0;0;3;3;5;4;1655894,04;C
2025;SPR;2810;32321;500;2021;65639;2025-02-13 16:09:05;17436;50;0;0;3;3;5;1;78847230;C
2025;SPR;2815;32321;3137;2021;65639;2025-02-13 16:09:08;7518;35;0;0;3;3;5;8;56172263,62;C
2025;SPR;2828;32118;1014;2021;65638;2025-02-13 16:14:05;15785;45;0;0;3;3;5;8;779240;C
2025;SPR;13537;49584;3138;2022;37672;2025-04-15 17:04:05;7697;35;0;0;3;3;5;4;300982,24;C
2025;SPR;11070;215724;3204;2024;62072;2025-04-03 12:39:04;6338;29;0;0;3;3;1;4;84686243,69;C
2025;SPR;4628;311990;1112;2021;65644;2025-02-26 15:14:04;41674;20;27;112;3;3;5;4;779240;C
2025;SPR;2863;120202;3191;2021;65641;2025-02-13 16:24:11;25585;75;0;0;3;3;5;4;46156708,18;C
2025;SPR;2882;311990;7162;2021;65644;2025-02-13 16:24:23;7516;35;0;0;3;3;5;4;16753660;C
2025;SPR;2887;311990;9764;2021;65644;2025-02-13 16:24:26;18619;55;0;0;3;3;5;1;20260240;C
2025;SPR;2889;26296;7162;2021;65640;2025-02-13 16:24:27;7516;35;0;0;3;3;5;4;7013160;C
2025;SPR;12557;83261;3138;2022;37695;2025-04-10 13:24:05;7697;35;0;0;3;3;5;4;524101,9;C
2025;SPR;2728;275932;401;2021;65645;2025-02-13 15:39:02;14168;40;0;0;3;3;5;1;2750632,5;C
2025;SPR;2757;83261;500;2021;65643;2025-02-13 15:49:03;17436;50;0;0;3;3;5;1;15584800;C
2025;SPR;2765;94546;3204;2021;65642;2025-02-13 15:49:09;6623;29;0;0;3;3;5;4;68209584,52;C
2025;SPR;2791;311990;3125;2021;65644;2025-02-13 15:59:07;7413;31;0;0;3;3;5;4;8464651,36;C
2025;SPR;2793;311990;3163;2021;65644;2025-02-13 15:59:09;35983;20;21;934;3;3;5;1;389620;C
2025;SPR;2802;311990;730;2021;65644;2025-02-13 15:59:20;2022;9;0;0;3;3;5;1;24935680;C
2025;SPR;2748;32321;3204;2021;65639;2025-02-13 15:44:09;6623;29;0;0;3;3;5;4;42436817,5;C
2025;SPR;2754;83261;138;2021;65643;2025-02-13 15:44:15;27892;20;21;0;3;3;5;1;84643502,02;C
2025;SPR;2850;26296;3204;2021;65640;2025-02-13 16:19:14;6623;29;0;0;3;3;5;4;56306669,98;C
2025;SPR;2772;83261;2051;2021;65643;2025-02-13 15:54:05;2821;21;0;0;3;3;5;4;7495950;C
2025;SPR;7035;124204;8736;2022;37659;2025-03-12 12:49:04;42273;35;0;352;3;3;5;8;1054223,1;C
2025;SPR;16750;124204;3138;2022;37659;2025-05-07 15:59:08;7697;35;0;0;3;3;5;4;2051516,64;C
2025;SPR;4635;94546;1112;2021;65642;2025-02-26 15:19:07;41674;20;27;112;3;3;5;4;5844300;C
2025;SPR;4636;26296;1112;2021;65640;2025-02-26 15:19:08;41674;20;27;112;3;3;5;4;109752370;C
2025;SPR;23652;83261;3138;2022;37695;2025-06-10 16:19:05;7697;35;0;0;3;3;5;4;524101,9;C
2025;SPR;19542;83261;582;2023;84384;2025-05-21 11:09:04;22183;55;0;0;3;3;5;1;63568040;C
2025;SPR;23069;275932;8618;2021;65645;2025-06-06 15:49:03;35518;60;0;602;3;3;5;1;1912680;C
2025;SPR;20784;127314;3204;2021;32557;2025-05-28 09:49:09;6340;29;0;0;3;3;1;4;306000;C
2025;SPR;23904;49584;3204;2021;32623;2025-06-11 12:29:07;6342;29;0;0;3;3;3;4;2651250;C
2025;SPR;23075;311990;1112;2021;65644;2025-06-06 15:54:06;41674;20;27;112;3;3;5;4;708400;C
2025;SPR;18618;83261;582;2023;84056;2025-05-16 11:54:02;22183;55;0;0;3;3;5;1;104929000;C
2014;SPR;32100;116793;318;2014;56571;2015-01-22 12:19:50;51215;21;0;0;3;3;5;2;2003;C
2014;SPR;32106;116793;318;2014;56571;2015-01-22 12:19:54;51215;21;0;0;3;3;5;2;2003;C
2015;SPR;17;116793;318;2014;56571;2015-03-04 10:41:22;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;27;116793;318;2014;56571;2015-03-04 10:41:25;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;59;116793;318;2014;56571;2015-03-04 10:41:42;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;61;116793;318;2014;56571;2015-03-04 10:41:44;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;8645;116793;318;2014;56571;2015-05-12 10:20:36;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;11586;116793;318;2014;56571;2015-07-01 11:43:37;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;12470;116793;318;2014;56571;2015-07-01 11:43:10;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;12482;116793;318;2014;56571;2015-07-01 11:43:21;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;6143;116793;318;2014;56571;2015-04-13 10:52:42;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;11573;116793;318;2014;56571;2015-07-01 11:43:30;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;8673;116793;318;2014;56571;2015-05-12 10:20:57;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;8675;116793;318;2014;56571;2015-05-12 10:21:00;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;3809;116793;318;2014;56571;2015-03-16 11:47:43;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;3811;116793;318;2014;56571;2015-03-16 11:47:46;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;3832;116793;318;2014;56571;2015-03-16 11:48:10;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;14939;116793;318;2014;56571;2015-07-22 10:59:09;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;14941;116793;318;2014;56571;2015-08-03 11:33:58;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;27432;116793;318;2014;56571;2015-11-23 11:55:33;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;27454;116793;318;2014;56571;2015-11-23 11:56:01;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;27461;116793;318;2014;56571;2015-11-23 11:55:52;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;21003;116793;318;2014;56571;2015-09-23 11:33:17;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;20792;116793;318;2014;56571;2015-09-16 11:54:29;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;20972;116793;318;2014;56571;2015-09-16 11:52:49;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;21024;116793;318;2014;56571;2015-09-23 11:11:45;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;15656;73450;578;2015;16049;2015-07-16 12:49:19;246261;55;0;0;3;3;5;1;363264,36;C
2015;SPR;14661;116793;318;2014;56571;2015-07-22 10:59:32;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;32030;116793;318;2014;56571;2016-01-21 11:58:07;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;32035;116793;318;2014;56571;2016-01-21 11:58:16;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;24597;116793;318;2014;56571;2015-10-28 13:20:26;3673;21;0;0;3;3;5;1;1001,5;C
2015;SPR;31754;116793;318;2014;56571;2016-01-21 11:55:47;3673;21;0;0;3;3;5;1;2003;C
2015;SPR;31771;116793;318;2014;56571;2016-01-21 11:56:14;3673;21;0;0;3;3;5;1;2003;C
2016;SPR;9839;116793;9050;2014;56571;2016-07-11 14:15:12;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;9846;116793;9050;2014;56571;2016-07-11 14:15:23;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;8128;116793;9050;2014;56571;2016-05-18 10:34:28;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;8221;116793;9050;2014;56571;2016-05-27 10:10:58;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;11649;116793;9050;2014;56571;2016-06-09 11:27:08;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;11711;116793;9050;2014;56571;2016-06-09 11:27:14;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;11750;116793;9050;2014;56571;2016-06-09 11:27:05;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;8080;116793;9050;2014;56571;2016-04-25 12:41:44;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;8081;116793;9050;2014;56571;2016-04-25 12:41:42;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;8090;116793;9050;2014;56571;2016-04-25 12:41:35;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;16834;116793;9050;2014;56571;2016-08-23 11:11:13;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;27891;116793;9050;2014;56571;2016-11-09 10:01:02;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;27979;116793;9050;2014;56571;2016-11-09 10:01:10;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;24073;116793;9050;2014;56571;2016-10-03 09:11:18;10324;30;0;0;3;3;5;1;10303;C
2016;SPR;24214;116793;9050;2014;56571;2016-10-03 09:12:08;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;19574;116793;9050;2014;56571;2016-08-23 11:33:37;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;19608;116793;9050;2014;56571;2016-08-23 11:33:27;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;31781;116793;9050;2014;56571;2016-11-30 10:59:16;10324;30;0;0;3;3;5;1;10303;C
2016;SPR;31793;116793;9050;2014;56571;2016-11-30 10:59:09;10324;30;0;0;3;3;5;1;2003;C
2016;SPR;31804;116793;9050;2014;56571;2016-11-30 10:59:19;10324;30;0;0;3;3;5;1;2003;C
2018;SPR;36979;226349;2175;2018;32019;2018-11-15 11:49:05;4876;21;0;0;3;3;1;1;1112336,25;C
2019;SPR;5035;33803;9764;2019;19395;2019-11-08 16:34:30;43891;55;0;0;3;3;5;1;1510275;Z
2019;SPR;11434;226349;2175;2018;45230;2019-04-11 12:09:04;52350;21;0;0;3;3;1;1;676994,36;C
2019;SPR;17387;120202;112;2017;58305;2019-05-22 14:42:17;31964;20;27;210;3;3;5;3;151600;C
2019;SPR;11838;82619;2175;2018;30353;2019-04-15 11:44:03;52346;21;0;0;3;3;1;1;1190860,52;C
2019;SPR;11839;82619;2175;2018;30353;2019-04-15 11:44:04;52346;21;0;0;3;3;1;1;1190860,52;C
2019;SPR;21589;215266;8738;2017;45222;2019-06-21 17:26:07;55721;35;0;0;3;3;1;1;398217,39;C
2019;SPR;19780;196912;9764;2019;20213;2019-11-08 16:36:50;43891;55;0;0;3;3;5;1;5471430;Z
2019;SPR;24791;77204;8916;2019;32030;2019-07-16 11:24:02;44459;35;35;0;3;3;1;1;649348,52;C
2019;SPR;24541;44630;8916;2019;31897;2019-07-15 12:54:03;44459;35;35;0;3;3;1;1;216168,44;C
2019;SPR;24114;215266;8738;2017;45222;2019-07-11 12:31:00;55721;35;0;0;3;3;1;1;651380,7;C
2019;SPR;46800;67400;8857;2019;43539;2019-12-10 11:17:36;52802;35;0;0;3;3;5;1;24457,98;C
2019;SPR;42812;77204;8916;2019;32030;2019-11-11 16:28:36;59164;35;35;0;3;3;1;7;2270157,38;X
2020;SPR;6377;82619;7450;2019;44929;2020-03-02 10:39:02;16951;45;0;0;3;3;1;1;1249037,2;C
2020;SPR;21977;67400;8030;2019;43539;2020-07-07 11:24:01;45814;21;0;0;3;3;5;14;830977,83;C
2020;SPR;18251;226349;7450;2019;37529;2020-06-08 16:49:02;16951;45;0;0;3;3;1;1;3060882,58;C
2020;SPR;12675;96905;897;2020;346;2021-03-15 00:00:00;37497;26;26;0;3;3;5;4;9772421,58;Z
2020;SPR;26568;226349;7450;2020;26261;2020-08-11 14:34:01;16955;45;0;0;3;3;1;1;684979,16;C
2020;SPR;22075;67400;8030;2019;43539;2020-07-07 15:39:01;45818;21;0;0;3;3;5;4;263279,4;C
2020;SPR;22048;193932;8030;2019;43515;2020-07-07 14:39:01;45808;21;0;0;3;3;5;1;861744,45;C
2020;SPR;22049;67400;8030;2019;43539;2020-07-07 14:44:01;45816;21;0;0;3;3;5;2;844086,28;C
2020;SPR;22051;160383;8030;2019;43545;2020-07-07 14:49:01;45815;21;0;0;3;3;5;15;1362398,29;C
2020;SPR;22085;160383;8030;2019;43545;2020-07-07 16:04:01;45822;21;0;0;3;3;5;8;544180,8;C
2020;SPR;17034;96905;897;2020;346;2021-03-15 00:00:00;37497;26;26;0;3;3;5;4;10324315,62;Z
2020;SPR;45279;120202;9764;2019;52257;2021-01-29 12:03:25;24497;55;0;0;3;3;5;1;1291560;Z
2020;SPR;45277;33819;9764;2019;52131;2021-01-29 12:02:41;24497;55;0;0;3;3;5;1;2170368;Z
2020;SPR;45314;82619;7450;2019;44929;2020-12-29 14:29:03;16951;45;0;0;3;3;1;1;2457398,2;C
2020;SPR;38298;41291;7211;2020;37067;2020-11-05 19:14:04;36339;20;23;0;3;3;6;14;51033,42;C
2020;SPR;45274;79225;9764;2019;52253;2021-01-29 12:02:18;24497;55;0;0;3;3;5;1;3638000;Z
2020;SPR;44951;79225;9764;2019;52253;2020-12-23 16:30:19;24497;55;0;0;3;3;5;1;3638000;X
2020;SPR;44365;41291;7211;2020;37067;2020-12-21 23:34:02;36335;20;23;0;3;3;1;14;230347,37;C
2020;SPR;31013;82619;7450;2019;44929;2020-09-15 13:49:02;16951;45;0;0;3;3;1;1;2394959,36;C
2020;SPR;39509;175950;535;2020;26832;2020-11-17 17:29:03;21448;50;0;0;3;3;1;2;436800;C
2020;SPR;43602;41291;7211;2020;37067;2020-12-16 12:49:03;36335;20;23;0;3;3;1;14;527201,04;C
2020;SPR;44062;60721;672;2020;36823;2021-01-21 00:00:00;66576;55;0;0;3;3;5;1;6822361,34;Z
2020;SPR;45368;151400;7211;2020;37073;2020-12-29 17:49:03;36340;20;23;0;3;3;9;14;29645000;C
2021;SPR;433;226349;672;2020;36826;2021-03-02 00:00:00;44302;55;0;0;3;3;5;1;6230400;Z
2020;SPR;45363;41291;7211;2020;37067;2020-12-29 17:34:04;36335;20;23;0;3;3;1;14;58150,7;C
2020;SPR;41007;32321;897;2020;349;2021-03-15 00:00:00;37497;26;26;0;3;3;5;4;24880122;Z
2021;SPR;6892;82619;7450;2019;44929;2021-03-09 11:29:03;18118;45;0;0;3;3;1;1;1249037,2;C
2021;SPR;12482;33819;672;2020;36824;2021-06-25 00:00:00;44302;55;0;0;3;3;5;1;16021717;Z
2021;SPR;6918;41291;7211;2020;37067;2021-03-09 12:49:03;33704;20;23;0;3;3;3;14;65703,6;C
2021;SPR;6918;41291;7211;2020;37067;2021-03-09 12:49:03;33941;20;23;0;3;3;6;14;28351,9;C
2021;SPR;10987;41291;7211;2020;37067;2021-04-09 10:14:03;44363;20;23;0;3;3;1;14;288496,19;C
2021;SPR;17430;127314;7201;2020;46015;2021-05-20 11:34:02;35420;26;26;0;3;3;1;4;3621860,28;C
2021;SPR;17322;41291;7211;2020;37067;2021-05-19 15:14:03;42771;20;23;0;3;3;9;14;6192,52;C
2021;SPR;8243;41291;7211;2020;37067;2021-03-18 12:49:04;44363;20;23;0;3;3;1;14;39607,55;C
2021;SPR;7723;82619;7450;2019;44929;2021-04-08 16:35:36;18118;45;0;0;3;3;1;1;749422,32;Z
2021;SPR;16908;226349;672;2020;36826;2021-09-22 00:00:00;44302;55;0;0;3;3;5;1;17853450;Z
2021;SPR;16918;60721;672;2020;36823;2021-08-02 00:00:00;44302;55;0;0;3;3;5;1;13544725,13;Z
2020;SPR;46586;157705;7166;2019;31815;2021-02-05 11:34:02;53010;35;0;0;3;3;1;1;918122,02;C
2021;SPR;24641;160383;8030;2019;43545;2021-07-07 15:39:02;5924;21;0;0;3;3;5;12;504046,2;C
2021;SPR;24641;160383;8030;2019;43545;2021-07-07 15:39:02;5925;21;0;0;3;3;5;13;188554,65;C
2021;SPR;25494;33819;672;2021;37210;2021-07-14 17:22:59;44302;55;0;0;3;3;5;1;22798874;X
2021;SPR;25513;226349;672;2021;37224;2022-01-25 14:11:21;44302;55;0;0;3;3;5;1;15539269,6;Z
2021;SPR;37268;96905;;2021;29898;2021-09-27 00:00:00;53082;70;0;0;3;3;5;4;0,02;Z
2021;SPR;38820;41291;7211;2020;37067;2021-10-05 16:24:03;44363;20;23;0;3;3;1;14;24229,8;C
2021;SPR;35362;94546;672;2021;37243;2022-01-26 22:55:17;44302;55;0;0;3;3;5;1;1446547,2;Z
2021;SPR;34084;96905;7123;2021;29898;2021-09-06 13:56:35;50866;70;0;0;3;3;5;4;4385979;C
2021;SPR;40049;202308;7201;2020;46098;2021-10-14 12:04:03;35420;26;26;0;3;3;1;4;3043657,5;C
2021;SPR;40051;193944;7201;2020;46024;2021-10-14 12:04:04;35420;26;26;0;3;3;1;4;6798920,16;C
2021;SPR;40052;44630;7201;2020;46158;2021-10-14 12:04:05;35420;26;26;0;3;3;1;4;6906680,7;C
2021;SPR;31535;120202;672;2021;37275;2021-11-24 11:43:30;44302;55;0;0;3;3;5;1;15442582,64;Z
2021;SPR;35615;127314;7201;2020;46015;2021-09-15 10:39:06;35420;26;26;0;3;3;1;4;3049996,84;C
2021;SPR;27055;193944;7201;2020;46024;2021-07-23 10:19:03;35420;26;26;0;3;3;1;4;6056216,09;C
2021;SPR;22506;198565;7411;2020;21781;2021-06-25 11:39:03;15657;45;0;0;3;3;1;8;733285;C
2021;SPR;30140;127314;7201;2021;32557;2021-08-12 11:44:07;35420;26;26;0;3;3;1;4;8000;C
2021;SPR;30145;215724;7201;2021;32662;2021-08-12 11:44:09;35432;26;26;0;3;3;3;4;2301232,81;C
2021;SPR;27061;32321;7201;2020;46037;2021-07-23 10:24:03;35420;26;26;0;3;3;1;4;3153015,04;C
2021;SPR;51303;41291;7211;2020;37067;2021-12-16 18:34:03;45844;20;23;0;3;3;1;14;45940,1;C
2021;SPR;51305;41291;7211;2020;37067;2021-12-16 18:34:03;33922;20;23;0;3;3;6;14;147429,88;C
2021;SPR;47797;120202;672;2021;37275;2022-01-26 23:11:24;44302;55;0;0;3;3;5;1;1362770,64;Z
2021;SPR;42755;41291;7211;2020;37067;2021-10-29 09:59:01;44363;20;23;0;3;3;1;14;38767,68;C
2021;SPR;51908;175950;535;2020;26832;2021-12-20 15:44:03;18543;50;0;0;3;3;1;2;500000;C
2021;SPR;48934;83261;7411;2021;65643;2023-01-19 11:07:36;65404;45;0;0;3;3;5;8;133418,43;Z
2021;SPR;43895;41291;7211;2020;37067;2021-11-03 15:39:04;44363;20;23;0;3;3;1;14;317477,79;C
2021;SPR;53455;32930;7201;2020;46005;2021-12-30 11:59:03;35420;26;26;0;3;3;1;4;3031216,44;C
2021;SPR;53460;193944;7201;2021;32565;2021-12-30 11:59:05;35432;26;26;0;3;3;3;4;1090801,83;C
2021;SPR;41577;41291;7211;2020;37067;2021-10-22 12:44:03;33944;20;23;0;3;9;6;14;288193,3;C
2021;SPR;41578;41291;7211;2020;37067;2021-10-22 12:44:03;33944;20;23;0;3;9;6;14;86457,99;C
2021;SPR;53926;96905;7201;2020;346;2022-01-11 14:54:02;35436;26;26;0;3;3;5;4;11903416,56;C
2021;SPR;48933;94546;7411;2021;65642;2023-01-19 11:40:53;65404;45;0;0;3;3;5;8;194064,8;Z
2021;SPR;52575;41291;7211;2020;37067;2021-12-22 16:24:03;33941;20;23;0;3;3;6;14;148847,48;C
2022;SPR;159;76848;7411;2021;65645;2022-01-26 16:34:02;39382;45;0;0;3;3;5;1;5682826,23;C
2022;SPR;160;32321;7192;2021;65639;2023-01-18 11:22:29;39399;55;0;0;3;3;5;1;8083441,44;Z
2022;SPR;161;32321;7411;2021;65639;2023-01-18 17:52:15;39391;45;0;0;3;3;5;10;527270,4;Z
2021;SPR;49932;94546;672;2021;37243;2022-01-27 19:16:25;44302;55;0;0;3;3;5;1;14466606,6;Z
2021;SPR;41221;193932;8030;2019;43515;2021-10-20 16:54:02;5912;21;0;0;3;3;5;1;705444,19;C
2022;SPR;215;226349;489;2021;32296;2022-01-28 18:19:02;16064;45;0;0;3;3;1;1;4110649,31;C
2021;SPR;48900;76848;7411;2021;65645;2021-12-02 16:59:03;65403;45;0;0;3;3;5;4;3654378,47;C
2021;SPR;41599;83261;672;2021;37265;2022-01-26 23:06:05;44302;55;0;0;3;3;5;1;993600;Z
2021;SPR;48908;311990;7411;2021;65644;2023-01-18 21:33:53;65404;45;0;0;3;3;5;8;263500,08;Z
2021;SPR;51053;96905;7123;2021;59528;2021-12-15 13:19:03;56156;70;0;0;3;3;1;4;50955,21;C
2021;SPR;51055;96905;7123;2021;59528;2021-12-15 13:19:04;56156;70;0;0;3;3;1;4;347279,95;C
2021;SPR;44829;193944;7201;2021;32565;2021-11-09 17:34:03;35420;26;26;0;3;3;1;4;80000;C
2021;SPR;44830;96905;7201;2020;346;2021-11-09 17:34:04;35436;26;26;0;3;3;5;4;11717940,6;C
2021;SPR;46876;96905;7123;2021;59528;2021-11-23 15:09:08;56156;70;0;0;3;3;1;4;49405,98;C
2022;SPR;173;83261;7411;2021;65643;2022-01-26 16:34:10;39394;45;0;0;3;3;5;15;1622810,04;C
2022;SPR;175;311990;7315;2021;65644;2022-01-26 16:34:11;39381;21;0;0;3;3;5;4;691378,42;C
2022;SPR;5837;226349;672;2021;37224;2022-09-13 17:26:52;45153;55;0;0;3;3;5;1;12095795,85;Z
2022;SPR;5839;120202;672;2021;37275;2022-09-20 10:54:32;45153;55;0;0;3;3;5;1;11892547,52;Z
2022;SPR;16393;311990;2051;2021;65644;2022-05-02 16:58:22;46830;21;0;0;3;3;5;3;583649,82;X
2022;SPR;16577;120202;7201;2021;65641;2022-04-27 15:29:03;49452;26;26;0;3;3;5;4;2975266,08;C
2022;SPR;17717;311990;451;2021;65644;2023-01-18 21:17:56;48335;40;0;0;3;3;5;1;15416872,29;Z
2022;SPR;6572;199719;7140;2021;54913;2022-02-24 13:24:02;44913;70;0;0;3;3;1;15;678101,07;C
2022;SPR;12585;94546;7201;2021;65642;2023-01-19 11:34:56;49455;26;26;0;3;3;5;12;90166,9;Z
2022;SPR;5831;226349;672;2021;37225;2022-09-13 16:30:25;45153;55;0;0;3;3;5;1;5848604,32;Z
2022;SPR;5833;226349;672;2021;37225;2022-09-13 16:31:45;45153;55;0;0;3;3;5;1;12687692,32;Z
2022;SPR;8964;33819;672;2021;37210;2022-09-13 16:41:15;45153;55;0;0;3;3;5;1;13078930;Z
2022;SPR;14459;120202;672;2021;37275;2022-09-21 16:44:55;45153;55;0;0;3;3;5;1;10311047,52;Z
2022;SPR;14460;94546;672;2021;37243;2022-09-13 17:06:20;45153;55;0;0;3;3;5;1;9440188,92;Z
2022;SPR;14911;96905;7211;2022;4;2022-04-19 16:39:02;33602;20;23;0;3;3;5;14;4039410;C
2022;SPR;6937;32321;401;2021;65639;2023-01-18 17:51:00;39400;40;0;0;3;3;5;1;1227151,41;Z
2022;SPR;6954;94546;401;2021;65642;2023-01-19 11:40:13;39400;40;0;0;3;3;5;1;471076,88;Z
2022;SPR;12699;311990;8618;2021;65644;2023-01-18 21:23:43;46141;60;0;602;3;3;5;1;2172699;Z
2022;SPR;11641;163690;480;2021;77397;2022-03-30 20:59:03;40027;45;0;0;3;3;5;8;963210;C
2022;SPR;7218;94546;2013;2021;65642;2023-01-19 11:39:29;45128;20;21;0;3;3;5;13;306797,66;Z
2022;SPR;8587;226349;672;2021;37225;2022-09-13 16:32:06;45153;55;0;0;3;3;5;1;12687692,32;Z
2022;SPR;15798;127314;7201;2020;46015;2022-04-22 18:14:08;34055;26;26;0;3;3;1;4;3423779,64;C
2022;SPR;15800;215724;7201;2021;32662;2022-04-22 18:14:09;34055;26;26;0;3;3;1;4;198000;C
2022;SPR;15811;32321;7201;2020;46037;2022-04-22 18:14:15;34055;26;26;0;3;3;1;4;3365851,44;C
2022;SPR;16236;83261;7411;2021;65643;2023-01-19 10:58:39;39394;45;0;0;3;3;5;15;4868430,12;Z
2022;SPR;8718;32321;7201;2020;46037;2022-03-11 13:42:57;34055;26;26;0;3;3;1;4;4147104,2;X
2022;SPR;8602;311990;500;2021;65644;2023-01-18 21:23:26;46131;50;0;0;3;3;5;4;222849,42;Z
2022;SPR;9498;226349;489;2021;27271;2022-03-16 12:39:02;16060;45;0;0;3;3;1;1;5215225,86;C
2022;SPR;17431;311990;2051;2021;65644;2023-01-18 21:18:11;46830;21;0;0;3;3;5;3;583649,82;Z
2022;SPR;16036;120202;2051;2021;65641;2022-04-26 15:13:09;46830;21;0;0;3;3;5;3;583649,82;X
2022;SPR;8562;32118;500;2021;65638;2023-01-18 22:07:01;46129;50;0;0;3;3;5;2;1819575;Z
2022;SPR;16405;199719;7140;2021;54913;2022-04-26 16:19:03;44913;70;0;0;3;3;1;15;35927,36;C
2022;SPR;16148;120202;7310;2021;65641;2022-04-28 18:00:19;39380;21;0;0;3;3;5;4;10865342,25;X
2022;SPR;16212;311990;500;2021;65644;2023-01-18 21:20:24;46131;50;0;0;3;3;5;4;3914608,23;Z
2022;SPR;17249;26296;7201;2021;65640;2022-05-30 17:56:34;53245;26;26;0;3;3;5;5;4935375,3;X
2022;SPR;17976;32321;451;2021;65639;2022-05-30 17:56:53;48343;40;0;0;3;3;5;9;5263531,47;X
2022;SPR;17978;311990;7123;2021;65644;2023-01-18 21:19:03;39379;70;0;0;3;3;5;3;10778151,42;Z
2022;SPR;17980;32321;525;2021;65639;2023-01-18 17:44:59;50941;50;0;0;3;3;5;1;4326064,11;Z
2022;SPR;7958;202308;7201;2020;46098;2022-03-07 12:14:07;34055;26;26;0;3;3;1;4;3351812,5;C
2022;SPR;7960;32847;7201;2020;46014;2022-03-07 12:14:08;34055;26;26;0;3;3;1;4;2262274,02;C
2022;SPR;7963;127314;7201;2021;32557;2022-03-07 12:14:10;34067;26;26;0;3;3;3;4;1626000;C
2022;SPR;8016;311990;500;2021;65644;2023-01-18 21:24:07;46130;50;0;0;3;3;5;3;59906,96;Z
2022;SPR;8914;76848;500;2021;65645;2022-03-11 17:49:01;46128;50;0;0;3;3;5;1;102543,66;C
